gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000001629,2124.56196506418,0.541022360089016,0.226717573207214,2.38632741359902,0.0170175928217246,0.682470776683428,ANKIB1
ENSG00000001630,9230.84355277665,0.0250103172627726,0.286885754441699,0.0871786656379803,0.930529497137105,0.999418696916722,CYP51A1
ENSG00000001631,1870.23149362982,0.340456556732868,0.263626659940375,1.29143447331871,0.196553063221736,0.999418696916722,KRIT1
ENSG00000002016,272.810652569447,0.506163145795222,0.347844736936932,1.45514102140058,0.145630224682064,0.999418696916722,RAD52
ENSG00000002079,74.3336088176636,-0.853810247352213,0.707580186715678,-1.20666217537164,0.227562271496131,0.999418696916722,MYH16
ENSG00000002330,7320.78519185745,-0.176495801780921,0.220792630796129,-0.799373607463786,0.424073809343616,0.999418696916722,BAD
ENSG00000002549,23162.1261765782,-0.224127563951147,0.349805597291269,-0.640720347777982,0.521704391602415,0.999418696916722,LAP3
ENSG00000002586,18158.9577917647,-0.258800561221694,0.16390012343356,-1.57901382744598,0.114332885461838,0.999418696916722,CD99
ENSG00000002587,83.8877965627928,-0.243480299742383,0.553895102642808,-0.439578358033248,0.660242518169649,0.999418696916722,HS3ST1
ENSG00000002726,0.533354993071361,-1.26392836672325,4.89140112142433,-0.258398020392816,0.796099744234532,NA,AOC1
ENSG00000002745,354.844216713706,0.34073152900088,0.33044017056091,1.03114439271261,0.302473112738538,0.999418696916722,WNT16
ENSG00000002746,30.6476943829305,-0.280734815359968,1.58269164427466,-0.177378086486725,0.859211418832864,0.999418696916722,HECW1
ENSG00000002822,6060.73607680981,0.144603108061687,0.22198534753667,0.651408345939592,0.514782924549777,0.999418696916722,MAD1L1
ENSG00000002834,14530.6984243779,-0.150566753024106,0.225206156200532,-0.668572989141718,0.503767907607952,0.999418696916722,LASP1
ENSG00000002919,4717.45809551357,-0.277193332778683,0.1827540481024,-1.5167561849211,0.129328253071657,0.999418696916722,SNX11
ENSG00000002933,1.38827069740209,-2.29535501068739,4.90239224946054,-0.468211210749196,0.639633555905242,NA,TMEM176A
ENSG00000003056,17985.9345756863,0.125967752619088,0.175648802811592,0.717156909712652,0.473277283933393,0.999418696916722,M6PR
ENSG00000003096,131.791296231952,-0.16875235435804,0.426394360565615,-0.395765915229716,0.692277723787163,0.999418696916722,KLHL13
ENSG00000003137,12.6989317308514,0.431559064987082,1.62686438099723,0.265270461402902,0.790801117994148,0.999418696916722,CYP26B1
ENSG00000003147,51.6289668131957,0.599785486449442,0.852826842112394,0.703291051397742,0.481874386265106,0.999418696916722,ICA1
ENSG00000003249,425.755815448398,-0.375718280224018,0.268263023446809,-1.40055932940946,0.161345890088291,0.999418696916722,DBNDD1
ENSG00000003393,4326.39474501161,0.0609734171429447,0.193192724685186,0.315609282090218,0.75229909145533,0.999418696916722,ALS2
ENSG00000003400,102.360714456771,-0.218631321465141,0.530879294912911,-0.411828684147508,0.680464995428053,0.999418696916722,CASP10
ENSG00000003402,5206.69280790018,0.0832497783326051,0.22957586910146,0.362624254275666,0.716885589518401,0.999418696916722,CFLAR
ENSG00000003436,13837.6030631747,0.143337136687689,0.341329515361976,0.419937714837468,0.674530955181483,0.999418696916722,TFPI
ENSG00000003509,1441.7114386305,0.213998371836937,0.215926996537199,0.99106816317,0.321652297533957,0.999418696916722,NDUFAF7
ENSG00000003756,5428.84518939563,0.427629504598737,0.228519551176343,1.87130380047327,0.0613029840769164,0.964793565464274,RBM5
ENSG00000003987,109.989326886254,0.286830493650312,0.591088042721628,0.485258494368486,0.627492993594903,0.999418696916722,MTMR7
ENSG00000003989,1129.18846957881,0.264547670486493,0.355670906178785,0.743799017267702,0.456998074792829,0.999418696916722,SLC7A2
ENSG00000004059,8233.89322193051,-0.233937870375955,0.191190541707944,-1.22358495501995,0.221108837984977,0.999418696916722,ARF5
ENSG00000004139,254.393501000856,0.12991989816751,0.449007234404747,0.28934923139879,0.772314141492743,0.999418696916722,SARM1
ENSG00000004142,22556.1467641371,-0.288973343464842,0.174512782675479,-1.65588640003645,0.0977448262669481,0.999418696916722,POLDIP2
ENSG00000004399,1892.29600933908,0.23746995460106,0.262575493021351,0.904387351114106,0.365790042916843,0.999418696916722,PLXND1
ENSG00000004455,18504.5920075821,0.0288329444685431,0.202746185916181,0.142212019122585,0.886912538394851,0.999418696916722,AK2
ENSG00000004468,37.9347275545187,-0.828914902279209,1.13570187080675,-0.729870156584655,0.465469555776621,0.999418696916722,CD38
ENSG00000004478,7225.08901131592,-0.0816002824080633,0.212579037646433,-0.383858555911722,0.701083285079338,0.999418696916722,FKBP4
ENSG00000004487,15667.9407585045,0.0110823809671475,0.167838979519183,0.0660298400222388,0.947354068385853,0.999418696916722,KDM1A
ENSG00000004534,3282.6836961448,0.0376271233902296,0.215162305356842,0.174877859427216,0.861175607788894,0.999418696916722,RBM6
ENSG00000004660,753.665497533932,-0.0529872914323989,0.224381407028012,-0.236148316093695,0.813317583112066,0.999418696916722,CAMKK1
ENSG00000004700,9524.15275420055,0.391655048426294,0.208703967453288,1.87660566881151,0.0605721598541589,0.964432462483207,RECQL
ENSG00000004766,1713.48544785828,0.376430612560914,0.194399338301985,1.93637805482731,0.0528214152279417,0.953186601451037,CCDC132
ENSG00000004776,1171.71017527921,-0.216598418553257,0.251515180545981,-0.861174335811748,0.389142032668285,0.999418696916722,HSPB6
ENSG00000004777,42.7443803237031,-1.04292712681875,0.827891267121534,-1.25973925349504,0.207763439995682,0.999418696916722,ARHGAP33
ENSG00000004779,9831.35074327868,0.104588876314614,0.244545696019992,0.427686432502432,0.668879429023522,0.999418696916722,NDUFAB1
ENSG00000004799,75.5436379695474,0.677254609634142,0.568130320361165,1.19207615816668,0.233231384559635,0.999418696916722,PDK4
ENSG00000004809,26.6508071193584,-0.364475700086477,0.966277600188263,-0.377195642344876,0.706028218446728,0.999418696916722,SLC22A16
ENSG00000004838,101.462107535546,0.132980870452807,0.637472183710324,0.208606546059483,0.834755399987708,0.999418696916722,ZMYND10
ENSG00000004846,8.8177624093978,-2.13275048219431,1.45726986444807,-1.46352472814092,0.143323852319293,0.999418696916722,ABCB5
ENSG00000004848,2.51179960279953,-3.10183870122741,2.78511759387134,-1.11371911478819,0.26539970634681,NA,ARX
ENSG00000004864,4700.32098356662,0.0369284407135116,0.191421417513147,0.192916974460161,0.847023991048291,0.999418696916722,SLC25A13
ENSG00000004866,5052.38500486091,0.0165577356460157,0.195143454758097,0.0848490443429984,0.932381402345047,0.999418696916722,ST7
ENSG00000004897,9942.70623213149,-0.28953849410296,0.197539556655658,-1.46572412637166,0.142723458628028,0.999418696916722,CDC27
ENSG00000004939,5.57538304464816,-2.69318469653149,2.13539633210773,-1.26121069706681,0.207232945629416,NA,SLC4A1
ENSG00000004961,6618.24306110318,0.00680073300951743,0.203077530132372,0.0334883578950587,0.973285149679903,0.999418696916722,HCCS
ENSG00000004975,4532.46986032287,-0.241343025062467,0.267181136365311,-0.903293654431066,0.366370063447474,0.999418696916722,DVL2
ENSG00000005007,8093.80815768139,-0.182243243841431,0.346554854209953,-0.525871277310178,0.598977646695623,0.999418696916722,UPF1
ENSG00000005020,1321.01740168758,-0.157228524061211,0.312176610059463,-0.503652480662346,0.614505606521711,0.999418696916722,SKAP2
ENSG00000005022,22905.2781565722,-0.0752090760442811,0.199122189495555,-0.377703139136886,0.705651135565799,0.999418696916722,SLC25A5
ENSG00000005059,2703.86891231341,0.160190707566384,0.255697919473034,0.626484204081597,0.530997394425515,0.999418696916722,CCDC109B
ENSG00000005073,1246.84054881656,-0.14706100685882,0.230848221595538,-0.637046306193688,0.524094681529523,0.999418696916722,HOXA11
ENSG00000005075,7597.21754048817,0.100933916954692,0.228405028487515,0.441907595568585,0.658556074025835,0.999418696916722,POLR2J
ENSG00000005100,501.157125104967,-0.443398694447596,0.32345030216026,-1.37084025424068,0.170424759333917,0.999418696916722,DHX33
ENSG00000005102,127.452296426398,-0.15128477993277,0.51771356048587,-0.292217147626557,0.770120601629081,0.999418696916722,MEOX1
ENSG00000005108,45.0831959935846,1.28100193403401,0.736471839081982,1.73937666867315,0.0819685294100309,0.98657776757772,THSD7A
ENSG00000005156,2415.48486819341,-0.221358342383098,0.198815444212514,-1.11338605136977,0.265542663061275,0.999418696916722,LIG3
ENSG00000005175,4783.17788551119,0.370072504514861,0.183856058814527,2.01283823280574,0.0441316503085817,0.921254367479015,RPAP3
ENSG00000005187,16.2294164694592,-0.358374874957987,1.01343670915052,-0.353623340976451,0.723621179647558,0.999418696916722,ACSM3
ENSG00000005189,876.361044397608,0.0565107647735607,0.210270823728051,0.26875228703459,0.788120312238861,0.999418696916722,AC004381.6
ENSG00000005194,13422.8888055015,0.0213367115909256,0.178106718182075,0.119797342900415,0.904643686843636,0.999418696916722,CIAPIN1
ENSG00000005238,2495.18139620756,-0.139748877491184,0.197733129065702,-0.70675499928365,0.479718744226612,0.999418696916722,FAM214B
ENSG00000005243,1442.77748087029,-0.111394885298508,0.222466696174611,-0.500726118623506,0.616563887917666,0.999418696916722,COPZ2
ENSG00000005249,770.011394050584,-0.293054269067854,0.290264558278353,-1.0096109246201,0.312681733537103,0.999418696916722,PRKAR2B
ENSG00000005302,2455.45399384277,0.0403697441333016,0.209919477546223,0.192310616457267,0.847498902880779,0.999418696916722,MSL3
ENSG00000005339,1909.08359580606,-0.191549472103656,0.22520953001835,-0.850538927407064,0.395025527529525,0.999418696916722,CREBBP
ENSG00000005379,223.701631679845,0.307389914611981,0.432560422409073,0.710628847872915,0.47731426174692,0.999418696916722,BZRAP1
ENSG00000005381,5.01775238215477,2.71592793433252,2.61135975904105,1.04004357305784,0.298319657338998,NA,MPO
ENSG00000005421,6.93358561937865,-0.319998828438537,2.56961627804995,-0.12453175642294,0.900894258083908,NA,PON1
ENSG00000005436,2385.01631027797,0.121722201349605,0.203767930275802,0.59735700895059,0.550269050095946,0.999418696916722,GCFC2
ENSG00000005448,4667.22562070407,-0.30641252926993,0.187036453092303,-1.63825032074745,0.101369486358145,0.999418696916722,WDR54
ENSG00000005469,994.707252978366,0.397233969839239,0.214929846609469,1.84820291879247,0.0645729933489035,0.969912321073893,CROT
ENSG00000005471,9.28942956181518,-0.304793131620161,1.92140322413697,-0.158630488276121,0.873960006762096,0.999418696916722,ABCB4
ENSG00000005483,4591.90506022373,0.319834885717465,0.243429922429522,1.3138684124178,0.188890490280356,0.999418696916722,KMT2E
ENSG00000005486,5300.53986501309,-0.204321329690007,0.181238509362414,-1.12736156575552,0.259589642102203,0.999418696916722,RHBDD2
ENSG00000005513,54.7075156040916,-0.0473132506420639,0.641679126055896,-0.0737335043651435,0.941222438710982,0.999418696916722,SOX8
ENSG00000005700,4929.20797850008,0.114304814441928,0.216402609706584,0.528204417668121,0.597357463558554,0.999418696916722,IBTK
ENSG00000005801,1340.74902081243,0.570819640370886,0.238979187306336,2.38857469893049,0.0169138695389266,0.679845715449254,ZNF195
ENSG00000005810,1973.27742121927,0.251971228866829,0.23154159908687,1.0882330858063,0.276492222057085,0.999418696916722,MYCBP2
ENSG00000005812,3813.48039548246,0.0582665898111176,0.216552617057176,0.269064353056207,0.787880161315157,0.999418696916722,FBXL3
ENSG00000005844,9.84763653668068,0.298854530662926,1.69001740830776,0.176835178853083,0.859637855754142,0.999418696916722,ITGAL
ENSG00000005882,3489.58407684111,-0.351967299726052,0.201889983399931,-1.74336187362415,0.0812704236963737,0.98657776757772,PDK2
ENSG00000005884,10866.2232115276,-0.174430524366951,0.239777257952378,-0.727469009598877,0.466938693120963,0.999418696916722,ITGA3
ENSG00000005889,4532.81466081412,0.353605301197612,0.210908924824666,1.67657817938039,0.0936249966727701,0.994265156922991,ZFX
ENSG00000005893,17077.6369673441,0.0343073478474,0.276213786231434,0.12420577667566,0.901152348533288,0.999418696916722,LAMP2
ENSG00000005955,2396.05212799572,0.0166951374448083,0.201503771159064,0.0828527294986919,0.933968641140468,0.999418696916722,GGNBP2
ENSG00000005961,26.6854607650595,-1.3741087951288,0.979192444656833,-1.4033082083373,0.160524951545519,0.999418696916722,ITGA2B
ENSG00000005981,12.6230186072874,1.13394888993373,1.20167312488082,0.943641716249742,0.345352767055788,0.999418696916722,ASB4
ENSG00000006007,5073.82966105704,-0.278319540529704,0.179628907845335,-1.54941397722768,0.121282235911404,0.999418696916722,GDE1
ENSG00000006015,3648.70637194456,-0.166295937145914,0.190594269912188,-0.872512784474218,0.382928696831041,0.999418696916722,C19orf60
ENSG00000006016,272.606755135111,0.112064637732731,0.458376343424398,0.244481721930778,0.8068577563312,0.999418696916722,CRLF1
ENSG00000006025,460.047967724031,-0.872961703239741,0.38828503999215,-2.2482496447903,0.024560275665416,0.772854882930921,OSBPL7
ENSG00000006042,6379.58149654031,-0.0167237230934369,0.209255054072504,-0.0799202827743523,0.936300658106554,0.999418696916722,TMEM98
ENSG00000006047,4.6094998253165,1.46460087928471,2.2259720521916,0.657960138287775,0.510563745588828,NA,YBX2
ENSG00000006071,4.45640156451955,0.404753541731997,2.73017051578246,0.148252110771915,0.882143807696457,NA,ABCC8
ENSG00000006074,0.664316627857568,-2.29533693595169,4.90239370480823,-0.468207384833341,0.63963629163043,NA,CCL18
ENSG00000006075,1690.39588844483,0.210684894215386,0.349419634597749,0.602956655420711,0.546537524469206,0.999418696916722,CCL3
ENSG00000006114,4271.35791310699,-0.216110897504976,0.208467612918028,-1.03666413444257,0.299892412447038,0.999418696916722,SYNRG
ENSG00000006116,0.302339593085309,-2.29530752251875,4.9023960731704,-0.468201158833411,0.639640743548757,NA,CACNG3
ENSG00000006118,12543.2900336536,-0.35697543107221,0.215597901278562,-1.65574631735854,0.0977732032269014,0.999418696916722,TMEM132A
ENSG00000006125,5587.57562105005,-0.0139882808259032,0.238848385927843,-0.058565523780132,0.953298171565665,0.999418696916722,AP2B1
ENSG00000006128,13.3528066081034,0.882689602974071,1.45981387484086,0.604659003580367,0.545405593279429,0.999418696916722,TAC1
ENSG00000006194,4175.35009516615,-0.0903196116007069,0.174775439624399,-0.516775193326981,0.605313098743281,0.999418696916722,ZNF263
ENSG00000006210,32.1349391915349,-2.19808915038309,1.00487852163991,-2.18741778538157,0.0287120389837072,0.821413984838232,CX3CL1
ENSG00000006282,2417.54262129996,-0.255149673916055,0.192687382430381,-1.3241638902238,0.185448620509247,0.999418696916722,SPATA20
ENSG00000006283,33.1209872494044,0.760857970438078,1.00463654269169,0.757346501053543,0.448842298641339,0.999418696916722,CACNA1G
ENSG00000006327,45962.3825109035,0.156185936301725,0.282574952721075,0.552723922618484,0.580452469646296,0.999418696916722,TNFRSF12A
ENSG00000006377,13.4396491273962,-0.60005476087757,1.25838409428191,-0.476845474767375,0.633472161028941,0.999418696916722,DLX6
ENSG00000006432,405.787962595381,0.176476029649349,0.439317711474105,0.401704791407553,0.687901297871693,0.999418696916722,MAP3K9
ENSG00000006451,10663.8542587297,0.0207609886224324,0.212944210941705,0.0974949660787719,0.922333331674937,0.999418696916722,RALA
ENSG00000006453,688.400379164322,0.255501927549017,0.326006003535497,0.783733810967063,0.433196318812609,0.999418696916722,BAIAP2L1
ENSG00000006459,537.695276587947,0.718557504935272,0.541337621278416,1.32737403921482,0.184384982996373,0.999418696916722,KDM7A
ENSG00000006468,1209.11035256218,-0.0513112677247425,0.33483744468839,-0.153242322621636,0.878207183176123,0.999418696916722,ETV1
ENSG00000006530,2242.0311846655,-0.131316698219251,0.219049099703018,-0.599485222250571,0.548849361694647,0.999418696916722,AGK
ENSG00000006534,1404.28133658526,-0.140756819713809,0.286124350535449,-0.491942819443362,0.622759766771979,0.999418696916722,ALDH3B1
ENSG00000006555,5.65360458472709,0.152447220593715,1.67030004461428,0.0912693627023879,0.927278561379745,NA,TTC22
ENSG00000006576,4207.5236485504,0.175331307405091,0.211619277399158,0.82852238019119,0.407374725790239,0.999418696916722,PHTF2
ENSG00000006606,30.2452299720321,0.289909919298978,0.752858555350121,0.385078866725708,0.700178984892525,0.999418696916722,CCL26
ENSG00000006607,1820.78104592594,0.257439256557347,0.232386805665935,1.1078049625908,0.267946056422573,0.999418696916722,FARP2
ENSG00000006611,2.01869148190546,-5.01837657485819,4.80274388498078,-1.04489781155138,0.296070201360007,NA,USH1C
ENSG00000006625,2063.32369664501,0.233039775271112,0.191459595464302,1.21717469790937,0.223537754806976,0.999418696916722,GGCT
ENSG00000006634,4674.00863874997,0.113214693459054,0.21734921603603,0.520888437160438,0.602444490794006,0.999418696916722,DBF4
ENSG00000006638,645.685454088404,-0.38629652566525,0.369297531233995,-1.04603062028185,0.295546895365331,0.999418696916722,TBXA2R
ENSG00000006652,12092.2046768494,0.494414864265957,0.206463873392483,2.39467978655078,0.016634885859935,0.678093325618812,IFRD1
ENSG00000006659,0.316919470592112,2.37957859697764,4.89881325052598,0.485745929735563,0.627147314752754,NA,LGALS14
ENSG00000006695,2767.59513711382,0.046522354303321,0.183602665737836,0.253386050340629,0.799969906224905,0.999418696916722,COX10
ENSG00000006704,536.983186837369,0.154572093222555,0.281988247170796,0.548150835268439,0.583588337401392,0.999418696916722,GTF2IRD1
ENSG00000006712,7382.58956583601,-0.110861534014468,0.190256474383654,-0.582695198014203,0.560098506422644,0.999418696916722,PAF1
ENSG00000006715,4200.33163181377,0.256503081754671,0.198036588594954,1.2952307630349,0.195240635532608,0.999418696916722,VPS41
ENSG00000006740,174.129571832818,-0.0814121154260521,0.558338152642103,-0.145811485460564,0.884070208727432,0.999418696916722,ARHGAP44
ENSG00000006744,10223.9811083938,-0.273476223422792,0.197211606796651,-1.38671464557753,0.165528792932809,0.999418696916722,ELAC2
ENSG00000006747,158.134982890357,0.245558193572749,0.491933105507253,0.499169888799299,0.617659705445258,0.999418696916722,SCIN
ENSG00000006756,882.729414801125,0.0979398353381364,0.256528278804957,0.381789624888107,0.702617415030408,0.999418696916722,ARSD
ENSG00000006757,3702.11369392298,-0.165991260912689,0.230018380232994,-0.72164346494637,0.470513708946399,0.999418696916722,PNPLA4
ENSG00000006788,1.20412575836939,-3.60937474767128,4.83241882328773,-0.746908510967111,0.45511878813638,NA,MYH13
ENSG00000006831,762.75703234335,0.0137758561987151,0.233400797398961,0.0590223184849173,0.952934331517694,0.999418696916722,ADIPOR2
ENSG00000006837,381.342468369518,0.257915772427207,0.326427762309527,0.790115922133624,0.429460072024937,0.999418696916722,CDKL3
ENSG00000007038,1.47973053200822,3.11324640239945,4.76606942642224,0.653210459994596,0.513620607764768,NA,PRSS21
ENSG00000007047,357.490169809356,-0.0503559744384936,0.434177222830245,-0.115980230630803,0.907668209719493,0.999418696916722,MARK4
ENSG00000007062,4.58196343714563,-1.89022443071162,2.54975619705757,-0.741335360962336,0.458490126366838,NA,PROM1
ENSG00000007080,6654.10340543292,-0.178413343684119,0.17464908214968,-1.02155328552608,0.306992377045429,0.999418696916722,CCDC124
ENSG00000007168,8514.7315567478,0.0638815189858611,0.197343850941886,0.323706660638101,0.74616012769992,0.999418696916722,PAFAH1B1
ENSG00000007171,6.7579922781907,-0.902670743046532,2.33875091103208,-0.385962754215748,0.699524253376231,NA,NOS2
ENSG00000007174,7.5291307737999,-1.63017477826405,1.54755939375572,-1.05338430618021,0.292164893953151,NA,DNAH9
ENSG00000007202,9623.11669480544,-0.251528957705774,0.18861238892228,-1.33357601344745,0.182342848362719,0.999418696916722,KIAA0100
ENSG00000007216,4.734724719749,-2.29433031359369,2.19555096039083,-1.04499069025721,0.296027272307682,NA,SLC13A2
ENSG00000007237,84.3383565701122,-0.169601284895975,0.793600753869762,-0.213711093479894,0.830772359855576,0.999418696916722,GAS7
ENSG00000007255,649.469437482652,-0.136089216214446,0.266644321768053,-0.510377327040274,0.609787138039374,0.999418696916722,TRAPPC6A
ENSG00000007264,6.079583357514,0.252222083351175,1.52788064043413,0.1650797036603,0.868881247961022,NA,MATK
ENSG00000007312,19.0976789954087,-1.83716640530212,0.995996763063952,-1.84455057830761,0.0651029418888483,0.969912321073893,CD79B
ENSG00000007314,1.09280380945301,2.45360734064876,4.81895410915281,0.509157648127119,0.610641726544841,NA,SCN4A
ENSG00000007341,1196.67090986438,-0.0695246983532016,0.201449783734301,-0.3451217323961,0.730002855968278,0.999418696916722,ST7L
ENSG00000007350,3.69121552904309,0.731845416685599,3.26205599557672,0.22435096689878,0.822484220929179,NA,TKTL1
ENSG00000007372,32.944725122766,-0.0124100713677782,0.844968681883384,-0.0146870193343934,0.988281875313644,0.999418696916722,PAX6
ENSG00000007376,5614.03500427122,-0.404839365722758,0.265951057183291,-1.5222325867415,0.127950812702627,0.999418696916722,RPUSD1
ENSG00000007384,3506.94754799952,-0.0429590539624559,0.202665135209961,-0.211970618024409,0.832129956873145,0.999418696916722,RHBDF1
ENSG00000007392,2791.23221066078,0.138036048166727,0.219175468287878,0.629796980679524,0.528827421354738,0.999418696916722,LUC7L
ENSG00000007402,9.35732922640421,-1.04189358156493,1.73919157760759,-0.599067747900519,0.549127707875904,0.999418696916722,CACNA2D2
ENSG00000007516,301.85983790388,-0.0594876476915327,0.294394501967834,-0.202067794384395,0.839863724856484,0.999418696916722,BAIAP3
ENSG00000007520,8213.75698174831,-0.143266324498156,0.186400420757074,-0.768594426537629,0.442134115198647,0.999418696916722,TSR3
ENSG00000007541,4385.99749664814,-0.149520957210319,0.237847205123342,-0.628642901785544,0.529582866790944,0.999418696916722,PIGQ
ENSG00000007545,1140.7188056819,-0.118651647407795,0.363064179856286,-0.326806261787548,0.743814423047126,0.999418696916722,CRAMP1L
ENSG00000007866,1709.50016517748,-0.116789675593549,0.218609662610601,-0.534238396413341,0.59317660724608,0.999418696916722,TEAD3
ENSG00000007908,0.542965552158389,0.0210769847244304,4.99745499512005,0.00421754367873483,0.996634896990455,NA,SELE
ENSG00000007923,7543.41196089225,-0.145078840722088,0.215733298931998,-0.67249164334069,0.501270758361271,0.999418696916722,DNAJC11
ENSG00000007933,5.59919143700491,0.372162638181407,2.3521465909627,0.158222552799775,0.874281433028547,NA,FMO3
ENSG00000007944,148.574575320531,-0.391872951112851,0.492151251504688,-0.796244955010784,0.425889672749159,0.999418696916722,MYLIP
ENSG00000007952,4.31543176691568,-0.971116928634967,1.87865783313815,-0.516920596984281,0.605211588826955,NA,NOX1
ENSG00000007968,509.45778801853,0.20936002830055,0.355590780334492,0.588766750655379,0.55601775308533,0.999418696916722,E2F2
ENSG00000008018,31674.8965514941,0.0860181718991496,0.261729128791398,0.328653414682426,0.742417669603328,0.999418696916722,PSMB1
ENSG00000008056,264.47912681014,-0.0739088701094497,0.346612678988448,-0.213231871162777,0.831146110264446,0.999418696916722,SYN1
ENSG00000008083,1447.44853477781,0.153690900594021,0.228999624650576,0.67114040395714,0.502131089820722,0.999418696916722,JARID2
ENSG00000008086,117.058841460767,-0.259211226308932,0.486707143799935,-0.532581511512564,0.594323303229857,0.999418696916722,CDKL5
ENSG00000008118,227.98942210354,-0.0627964229378569,0.429311856123959,-0.146272277464718,0.883706449829353,0.999418696916722,CAMK1G
ENSG00000008128,800.077571307904,0.0723179956869686,0.261299347408495,0.276763016839503,0.781962080550444,0.999418696916722,CDK11A
ENSG00000008130,6240.32876401844,-0.0627307161361708,0.196833602231172,-0.318699223227629,0.749954603737294,0.999418696916722,NADK
ENSG00000008196,0.51820313190351,-3.05537305936915,4.85457471194086,-0.629380170389347,0.529100196806149,NA,TFAP2B
ENSG00000008226,93.0525728304204,0.322346190612415,0.501870121177387,0.642290060735617,0.520684866537215,0.999418696916722,DLEC1
ENSG00000008256,1924.78185992273,-0.0617189699714663,0.303115079266361,-0.203615637073704,0.838653872516699,0.999418696916722,CYTH3
ENSG00000008277,18.1395365024203,-1.0479466343533,1.25206481721,-0.836974747592111,0.402606762562304,0.999418696916722,ADAM22
ENSG00000008282,8466.34174342568,0.0484543313156283,0.211037346973765,0.229600741340118,0.818402030757682,0.999418696916722,SYPL1
ENSG00000008283,945.921758666783,-0.550318779773526,0.286242520751246,-1.92256125445377,0.0545351738817054,0.955191245317966,CYB561
ENSG00000008294,7741.7872482618,0.430069782908462,0.207442920811486,2.07319575537258,0.0381540652651234,0.882176346397103,SPAG9
ENSG00000008300,100.464128253648,0.240271117929891,0.782110236148738,0.307208762684187,0.758684476169748,0.999418696916722,CELSR3
ENSG00000008311,498.220271600504,0.155962839401617,0.313358915442535,0.497713106969883,0.618686268511685,0.999418696916722,AASS
ENSG00000008323,87.8534214005614,0.0597558351665268,0.609928195098552,0.097971918082704,0.921954592191378,0.999418696916722,PLEKHG6
ENSG00000008324,2070.73357059398,0.229891245218018,0.255913754745969,0.898315315041265,0.36901746992316,0.999418696916722,SS18L2
ENSG00000008382,359.669200963245,0.154842461517157,0.309694491390071,0.499984551943896,0.617085954943822,0.999418696916722,MPND
ENSG00000008394,9860.60092219885,0.234915141703425,0.244014897335328,0.96270819637951,0.335693982291439,0.999418696916722,MGST1
ENSG00000008405,4344.39319826782,0.455159279574902,0.190453327357442,2.38987307751605,0.0168541962136853,0.679128025739783,CRY1
ENSG00000008441,257.22723343205,0.00398300577419368,0.334168140146814,0.0119191667178199,0.990490106071696,0.999418696916722,NFIX
ENSG00000008513,2751.18041384704,0.229463821106552,0.212355425661976,1.08056490853127,0.279890699191222,0.999418696916722,ST3GAL1
ENSG00000008516,88.5924608133596,0.141407459721239,0.698230772957693,0.202522525786481,0.839508250222813,0.999418696916722,MMP25
ENSG00000008517,3955.17432040642,-0.451787522519259,0.228470858676863,-1.9774404715581,0.047991863070863,0.939516844318709,IL32
ENSG00000008710,1310.90505214125,0.113948243401685,0.22452920292258,0.507498543256197,0.611805058262146,0.999418696916722,PKD1
ENSG00000008735,68.870923681186,-0.146858438196585,0.658125321084142,-0.22314661583703,0.823421398704107,0.999418696916722,MAPK8IP2
